Time,valveStuck.m_flow,valveStuck.m_flow_real,valveStuck.cmd,valveStuck.bias,valveStuck.lambda,valveStuck.dp,valveStuck.T_in,valveStuck.valve.opening
87.84,0.278507,0.229503,0.4648,0,0.01,50662.5,314.502,0.4648
88.56,0.253673,0.208668,0.4432,0,0.01,50662.5,314.718,0.4432
89.28,0.229958,0.188824,0.4216,0,0.01,50662.5,314.934,0.4216
90,0.207365,0.169972,0.4,0,0.01,50662.5,315.15,0.4
90.72,0.185903,0.15211,0.3784,0,0.01,50662.5,315.366,0.3784
91.44,0.165577,0.13524,0.3568,0,0.01,50662.5,315.582,0.3568
92.16,0.146394,0.119361,0.3352,0,0.01,50662.5,315.798,0.3352
92.88,0.128361,0.104474,0.3136,0,0.01,50662.5,316.014,0.3136
93.6,0.111483,0.0905778,0.292,0,0.01,50662.5,316.23,0.292
94.32,0.0957676,0.0776729,0.2704,0,0.01,50662.5,316.446,0.2704
95.04,0.0812206,0.0657593,0.2488,0,0.01,50662.5,316.662,0.2488
95.76,0.0678486,0.0548369,0.2272,0,0.01,50662.5,316.878,0.2272
96.48,0.0554102,0.0447058,0.2056,0,0.01,50662.5,317.094,0.205142
97.2,0.0527592,0.0424929,0.184,0,0.01,50662.5,317.31,0.2
97.92,0.052851,0.0424929,0.1624,0,0.01,50662.5,317.526,0.2
98.64,0.0529427,0.0424929,0.1408,0,0.01,50662.5,317.742,0.2
99.36,0.0530345,0.0424929,0.1192,0,0.01,50662.5,317.958,0.2
99.9,0.0531161,0.0424929,0.1,0,0.01,50662.5,318.15,0.2
100,0.0531161,0.0424929,0.1,0,0.01,50662.5,318.15,0.2
100.08,0.0531161,0.0424929,0.0997714,0,0.01,50662.5,318.15,0.2
100.8,0.0531161,0.0424929,0.0977143,0,0.01,50662.5,318.15,0.2
101.52,0.0531161,0.0424929,0.0956571,0,0.01,50662.5,318.15,0.2
102.24,0.0531161,0.0424929,0.0936,0,0.01,50662.5,318.15,0.2
102.96,0.0531161,0.0424929,0.0915429,0,0.01,50662.5,318.15,0.2
103.68,0.0531161,0.0424929,0.0894857,0,0.01,50662.5,318.15,0.2
104.4,0.0531161,0.0424929,0.0874286,0,0.01,50662.5,318.15,0.2
105.12,0.0531161,0.0424929,0.0853714,0,0.01,50662.5,318.15,0.2
105.84,0.0531161,0.0424929,0.0833143,0,0.01,50662.5,318.15,0.2
106.56,0.0531161,0.0424929,0.0812571,0,0.01,50662.5,318.15,0.2
107.28,0.0531161,0.0424929,0.0792,0,0.01,50662.5,318.15,0.2
108,0.0531161,0.0424929,0.0771429,0,0.01,50662.5,318.15,0.2
108.72,0.0531161,0.0424929,0.0750857,0,0.01,50662.5,318.15,0.2
109.44,0.0531161,0.0424929,0.0730286,0,0.01,50662.5,318.15,0.2
110.16,0.0531161,0.0424929,0.0709714,0,0.01,50662.5,318.15,0.2
110.88,0.0531161,0.0424929,0.0689143,0,0.01,50662.5,318.15,0.2
111.6,0.0531161,0.0424929,0.0668571,0,0.01,50662.5,318.15,0.2
112.32,0.0531161,0.0424929,0.0648,0,0.01,50662.5,318.15,0.2
113.04,0.0531161,0.0424929,0.0627429,0,0.01,50662.5,318.15,0.2
113.76,0.0531161,0.0424929,0.0606857,0,0.01,50662.5,318.15,0.2
114.48,0.0531161,0.0424929,0.0586286,0,0.01,50662.5,318.15,0.2
115.2,0.0531161,0.0424929,0.0565714,0,0.01,50662.5,318.15,0.2
115.92,0.0531161,0.0424929,0.0545143,0,0.01,50662.5,318.15,0.2
116.64,0.0531161,0.0424929,0.0524571,0,0.01,50662.5,318.15,0.2
117.36,0.0531161,0.0424929,0.0504,0,0.01,50662.5,318.15,0.2
118.08,0.0531161,0.0424929,0.0483429,0,0.01,50662.5,318.15,0.2
118.8,0.0531161,0.0424929,0.0462857,0,0.01,50662.5,318.15,0.2
119.52,0.0531161,0.0424929,0.0442286,0,0.01,50662.5,318.15,0.2
120.24,0.0531161,0.0424929,0.0421714,0,0.01,50662.5,318.15,0.2
120.96,0.0531161,0.0424929,0.0401143,0,0.01,50662.5,318.15,0.2
121.68,0.0531161,0.0424929,0.0380571,0,0.01,50662.5,318.15,0.2
122.4,0.0531161,0.0424929,0.036,0,0.01,50662.5,318.15,0.2
123.12,0.0531161,0.0424929,0.0339429,0,0.01,50662.5,318.15,0.2
123.84,0.0531161,0.0424929,0.0318857,0,0.01,50662.5,318.15,0.2
124.56,0.0531161,0.0424929,0.0298286,0,0.01,50662.5,318.15,0.2
125.28,0.0531161,0.0424929,0.0277714,0,0.01,50662.5,318.15,0.2
126,0.0531161,0.0424929,0.0257143,0,0.01,50662.5,318.15,0.2
126.72,0.0531161,0.0424929,0.0236571,0,0.01,50662.5,318.15,0.2
127.44,0.0531161,0.0424929,0.0216,0,0.01,50662.5,318.15,0.2
128.16,0.0531161,0.0424929,0.0195429,0,0.01,50662.5,318.15,0.2
128.88,0.0531161,0.0424929,0.0174857,0,0.01,50662.5,318.15,0.2
129.6,0.0531161,0.0424929,0.0154286,0,0.01,50662.5,318.15,0.2
130.32,0.0531161,0.0424929,0.0133714,0,0.01,50662.5,318.15,0.2
131.04,0.0531161,0.0424929,0.0113143,0,0.01,50662.5,318.15,0.2
131.76,0.0531161,0.0424929,0.00925714,0,0.01,50662.5,318.15,0.2
132.48,0.0531161,0.0424929,0.0072,0,0.01,50662.5,318.15,0.2
133.2,0.0531161,0.0424929,0.00514286,0,0.01,50662.5,318.15,0.2
133.92,0.0531161,0.0424929,0.00308571,0,0.01,50662.5,318.15,0.2
134.64,0.0531161,0.0424929,0.00102857,0,0.01,50662.5,318.15,0.2
134.9,0.0531161,0.0424929,1.77809e-17,0,0.01,50662.5,318.15,0.2
135,0.0531161,0.0424929,7.11237e-17,0,0.01,50662.5,318.15,0.2
135.36,0.0531161,0.0424929,0.0048,0,0.01,50662.5,318.15,0.2
136.08,0.0531161,0.0424929,0.0144,0,0.01,50662.5,318.15,0.2
136.8,0.0531161,0.0424929,0.024,0,0.01,50662.5,318.15,0.2
137.52,0.0531161,0.0424929,0.0336,0,0.01,50662.5,318.15,0.2
138.24,0.0531161,0.0424929,0.0432,0,0.01,50662.5,318.15,0.2
138.96,0.0531161,0.0424929,0.0528,0,0.01,50662.5,318.15,0.2
139.68,0.0531161,0.0424929,0.0624,0,0.01,50662.5,318.15,0.2
140.4,0.0531161,0.0424929,0.072,0,0.01,50662.5,318.15,0.2
141.12,0.0531161,0.0424929,0.0816,0,0.01,50662.5,318.15,0.2
141.84,0.0531161,0.0424929,0.0912,0,0.01,50662.5,318.15,0.2
142.56,0.0531161,0.0424929,0.1008,0,0.01,50662.5,318.15,0.2
143.28,0.0531161,0.0424929,0.1104,0,0.01,50662.5,318.15,0.2
144,0.0531161,0.0424929,0.12,0,0.01,50662.5,318.15,0.2
144.72,0.0531161,0.0424929,0.1296,0,0.01,50662.5,318.15,0.2
145.44,0.0531161,0.0424929,0.1392,0,0.01,50662.5,318.15,0.2
146.16,0.0531161,0.0424929,0.1488,0,0.01,50662.5,318.15,0.2
146.88,0.0531161,0.0424929,0.1584,0,0.01,50662.5,318.15,0.2
147.6,0.0531161,0.0424929,0.168,0,0.01,50662.5,318.15,0.2
148.32,0.0531161,0.0424929,0.1776,0,0.01,50662.5,318.15,0.2
149.04,0.0531161,0.0424929,0.1872,0,0.01,50662.5,318.15,0.2
149.76,0.0526923,0.0421539,0.1968,0,0.01,50662.5,318.15,0.199201
149.9,0.0531161,0.0424929,0.2,0,0.01,50662.5,318.15,0.2
150,0.0531161,0.0424929,0.2,0,0.01,50662.5,318.15,0.2
150.48,0.0583376,0.0466701,0.2096,0,0.01,50662.5,318.15,0.2096
151.2,0.0666288,0.0533031,0.224,0,0.01,50662.5,318.15,0.224
151.92,0.0754708,0.0603766,0.2384,0,0.01,50662.5,318.15,0.2384
152.64,0.0848634,0.0678907,0.2528,0,0.01,50662.5,318.15,0.2528
153.36,0.0948067,0.0758454,0.2672,0,0.01,50662.5,318.15,0.2672
154.08,0.105301,0.0842406,0.2816,0,0.01,50662.5,318.15,0.2816
154.8,0.116346,0.0930764,0.296,0,0.01,50662.5,318.15,0.296
155.52,0.127941,0.102353,0.3104,0,0.01,50662.5,318.15,0.3104
156.24,0.140087,0.11207,0.3248,0,0.01,50662.5,318.15,0.3248
156.96,0.152784,0.122227,0.3392,0,0.01,50662.5,318.15,0.3392
157.68,0.166032,0.132825,0.3536,0,0.01,50662.5,318.15,0.3536
158.4,0.17983,0.143864,0.368,0,0.01,50662.5,318.15,0.368
159.12,0.194179,0.155343,0.3824,0,0.01,50662.5,318.15,0.3824
159.84,0.209079,0.167263,0.3968,0,0.01,50662.5,318.15,0.3968
160.56,0.224529,0.179623,0.4112,0,0.01,50662.5,318.15,0.4112
161.28,0.24053,0.192424,0.4256,0,0.01,50662.5,318.15,0.4256
162,0.257082,0.205666,0.44,0,0.01,50662.5,318.15,0.44
162.72,0.274184,0.219348,0.4544,0,0.01,50662.5,318.15,0.4544
163.44,0.291838,0.23347,0.4688,0,0.01,50662.5,318.15,0.4688
164.16,0.310042,0.248033,0.4832,0,0.01,50662.5,318.15,0.4832
164.88,0.328796,0.263037,0.4976,0,0.01,50662.5,318.15,0.4976
165.6,0.348102,0.278481,0.512,0,0.01,50662.5,318.15,0.512
166.32,0.367958,0.294366,0.5264,0,0.01,50662.5,318.15,0.5264
167.04,0.388365,0.310692,0.5408,0,0.01,50662.5,318.15,0.5408
167.76,0.409322,0.327458,0.5552,0,0.01,50662.5,318.15,0.5552
168.48,0.43083,0.344664,0.5696,0,0.01,50662.5,318.15,0.5696
169.2,0.452889,0.362311,0.584,0,0.01,50662.5,318.15,0.584
169.92,0.476451,0.381161,0.5984,0,0.01,50662.5,318.15,0.598999
170.64,0.478045,0.382436,0.6128,0,0.01,50662.5,318.15,0.6
171.36,0.478045,0.382436,0.6272,0,0.01,50662.5,318.15,0.6
172.08,0.478045,0.382436,0.6416,0,0.01,50662.5,318.15,0.6
172.8,0.478045,0.382436,0.656,0,0.01,50662.5,318.15,0.6
173.52,0.478045,0.382436,0.6704,0,0.01,50662.5,318.15,0.6
174.24,0.478045,0.382436,0.6848,0,0.01,50662.5,318.15,0.6
174.96,0.478045,0.382436,0.6992,0,0.01,50662.5,318.15,0.6
175.68,0.478045,0.382436,0.7136,0,0.01,50662.5,318.15,0.6
176.4,0.478045,0.382436,0.728,0,0.01,50662.5,318.15,0.6
177.12,0.478045,0.382436,0.7424,0,0.01,50662.5,318.15,0.6
177.84,0.478045,0.382436,0.7568,0,0.01,50662.5,318.15,0.6
178.56,0.478045,0.382436,0.7712,0,0.01,50662.5,318.15,0.6
179.28,0.478045,0.382436,0.7856,0,0.01,50662.5,318.15,0.6
179.9,0.478045,0.382436,0.8,0,0.01,50662.5,318.15,0.6
180,0.478045,0.382436,0.8,0,0.01,50662.5,318.15,0.6
180.72,0.478045,0.382436,0.8024,0,0.01,50662.5,318.15,0.6
181.44,0.478045,0.382436,0.8048,0,0.01,50662.5,318.15,0.6
182.16,0.478045,0.382436,0.8072,0,0.01,50662.5,318.15,0.6
182.88,0.478045,0.382436,0.8096,0,0.01,50662.5,318.15,0.6
183.6,0.478045,0.382436,0.812,0,0.01,50662.5,318.15,0.6
184.32,0.478045,0.382436,0.8144,0,0.01,50662.5,318.15,0.6
185.04,0.478045,0.382436,0.8168,0,0.01,50662.5,318.15,0.6
185.76,0.478045,0.382436,0.8192,0,0.01,50662.5,318.15,0.6
186.48,0.478045,0.382436,0.8216,0,0.01,50662.5,318.15,0.6
187.2,0.478045,0.382436,0.824,0,0.01,50662.5,318.15,0.6
187.92,0.478045,0.382436,0.8264,0,0.01,50662.5,318.15,0.6
188.64,0.478045,0.382436,0.8288,0,0.01,50662.5,318.15,0.6
189.36,0.478045,0.382436,0.8312,0,0.01,50662.5,318.15,0.6
190.08,0.478045,0.382436,0.8336,0,0.01,50662.5,318.15,0.6
190.8,0.478045,0.382436,0.836,0,0.01,50662.5,318.15,0.6
191.52,0.478045,0.382436,0.8384,0,0.01,50662.5,318.15,0.6
192.24,0.478045,0.382436,0.8408,0,0.01,50662.5,318.15,0.6
192.96,0.478045,0.382436,0.8432,0,0.01,50662.5,318.15,0.6
193.68,0.478045,0.382436,0.8456,0,0.01,50662.5,318.15,0.6
194.4,0.478045,0.382436,0.848,0,0.01,50662.5,318.15,0.6
195.12,0.478045,0.382436,0.8504,0,0.01,50662.5,318.15,0.6
195.84,0.478045,0.382436,0.8528,0,0.01,50662.5,318.15,0.6
196.56,0.478045,0.382436,0.8552,0,0.01,50662.5,318.15,0.6
197.28,0.478045,0.382436,0.8576,0,0.01,50662.5,318.15,0.6
198,0.478045,0.382436,0.86,0,0.01,50662.5,318.15,0.6
198.72,0.478045,0.382436,0.8624,0,0.01,50662.5,318.15,0.6
199.44,0.478045,0.382436,0.8648,0,0.01,50662.5,318.15,0.6
200.16,0.478045,0.382436,0.8672,0,0.01,50662.5,318.15,0.6
200.88,0.478045,0.382436,0.8696,0,0.01,50662.5,318.15,0.6
201.6,0.478045,0.382436,0.872,0,0.01,50662.5,318.15,0.6
202.32,0.478045,0.382436,0.8744,0,0.01,50662.5,318.15,0.6
203.04,0.478045,0.382436,0.8768,0,0.01,50662.5,318.15,0.6
203.76,0.478045,0.382436,0.8792,0,0.01,50662.5,318.15,0.6
204.48,0.478045,0.382436,0.8816,0,0.01,50662.5,318.15,0.6
205.2,0.478045,0.382436,0.884,0,0.01,50662.5,318.15,0.6
205.92,0.478045,0.382436,0.8864,0,0.01,50662.5,318.15,0.6
206.64,0.478045,0.382436,0.8888,0,0.01,50662.5,318.15,0.6
207.36,0.478045,0.382436,0.8912,0,0.01,50662.5,318.15,0.6
208.08,0.478045,0.382436,0.8936,0,0.01,50662.5,318.15,0.6
208.8,0.478045,0.382436,0.896,0,0.01,50662.5,318.15,0.6
209.52,0.478045,0.382436,0.8984,0,0.01,50662.5,318.15,0.6
210.24,0.478045,0.382436,0.9008,0,0.01,50662.5,318.15,0.6
210.96,0.478045,0.382436,0.9032,0,0.01,50662.5,318.15,0.6
211.68,0.478045,0.382436,0.9056,0,0.01,50662.5,318.15,0.6
212.4,0.478045,0.382436,0.908,0,0.01,50662.5,318.15,0.6
213.12,0.478045,0.382436,0.9104,0,0.01,50662.5,318.15,0.6
213.84,0.478045,0.382436,0.9128,0,0.01,50662.5,318.15,0.6
214.56,0.478045,0.382436,0.9152,0,0.01,50662.5,318.15,0.6
215.28,0.478045,0.382436,0.9176,0,0.01,50662.5,318.15,0.6
216,0.478045,0.382436,0.92,0,0.01,50662.5,318.15,0.6
216.72,0.478045,0.382436,0.9224,0,0.01,50662.5,318.15,0.6
217.44,0.478045,0.382436,0.9248,0,0.01,50662.5,318.15,0.6
218.16,0.478045,0.382436,0.9272,0,0.01,50662.5,318.15,0.6
218.88,0.478045,0.382436,0.9296,0,0.01,50662.5,318.15,0.6
219.6,0.478045,0.382436,0.932,0,0.01,50662.5,318.15,0.6
220.32,0.478045,0.382436,0.9344,0,0.01,50662.5,318.15,0.6
221.04,0.478045,0.382436,0.9368,0,0.01,50662.5,318.15,0.6
221.76,0.478045,0.382436,0.9392,0,0.01,50662.5,318.15,0.6
222.48,0.478045,0.382436,0.9416,0,0.01,50662.5,318.15,0.6
223.2,0.478045,0.382436,0.944,0,0.01,50662.5,318.15,0.6
223.92,0.478045,0.382436,0.9464,0,0.01,50662.5,318.15,0.6
224.64,0.478045,0.382436,0.9488,0,0.01,50662.5,318.15,0.6
225.36,0.478045,0.382436,0.9512,0,0.01,50662.5,318.15,0.6
226.08,0.478045,0.382436,0.9536,0,0.01,50662.5,318.15,0.6
226.8,0.478045,0.382436,0.956,0,0.01,50662.5,318.15,0.6
227.52,0.478045,0.382436,0.9584,0,0.01,50662.5,318.15,0.6
228.24,0.478045,0.382436,0.9608,0,0.01,50662.5,318.15,0.6
228.96,0.478045,0.382436,0.9632,0,0.01,50662.5,318.15,0.6
229.68,0.478045,0.382436,0.9656,0,0.01,50662.5,318.15,0.6
230.4,0.478045,0.382436,0.968,0,0.01,50662.5,318.15,0.6
231.12,0.478045,0.382436,0.9704,0,0.01,50662.5,318.15,0.6
231.84,0.478045,0.382436,0.9728,0,0.01,50662.5,318.15,0.6
232.56,0.478045,0.382436,0.9752,0,0.01,50662.5,318.15,0.6
233.28,0.478045,0.382436,0.9776,0,0.01,50662.5,318.15,0.6
234,0.478045,0.382436,0.98,0,0.01,50662.5,318.15,0.6
234.72,0.478045,0.382436,0.9824,0,0.01,50662.5,318.15,0.6
235.44,0.478045,0.382436,0.9848,0,0.01,50662.5,318.15,0.6
236.16,0.478045,0.382436,0.9872,0,0.01,50662.5,318.15,0.6
236.88,0.478045,0.382436,0.9896,0,0.01,50662.5,318.15,0.6
237.6,0.478045,0.382436,0.992,0,0.01,50662.5,318.15,0.6
238.32,0.478045,0.382436,0.9944,0,0.01,50662.5,318.15,0.6
239.04,0.478045,0.382436,0.9968,0,0.01,50662.5,318.15,0.6
239.76,0.478045,0.382436,0.9992,0,0.01,50662.5,318.15,0.6
239.9,0.478045,0.382436,1,0,0.01,50662.5,318.15,0.6
240,0.478045,0.382436,1,0,0.01,50662.5,318.15,0.6
240.48,0.489587,0.39167,1,0,0.01,50662.5,318.15,0.6072
241.2,0.507158,0.405726,1,0,0.01,50662.5,318.15,0.618
241.92,0.525039,0.420031,1,0,0.01,50662.5,318.15,0.6288
242.64,0.543229,0.434583,1,0,0.01,50662.5,318.15,0.6396
243.36,0.56173,0.449384,1,0,0.01,50662.5,318.15,0.6504
244.08,0.58054,0.464432,1,0,0.01,50662.5,318.15,0.6612
244.8,0.59966,0.479728,1,0,0.01,50662.5,318.15,0.672
245.52,0.619089,0.495271,1,0,0.01,50662.5,318.15,0.6828
246.24,0.638829,0.511063,1,0,0.01,50662.5,318.15,0.6936
246.96,0.658878,0.527102,1,0,0.01,50662.5,318.15,0.7044
247.68,0.679237,0.543389,1,0,0.01,50662.5,318.15,0.7152
248.4,0.699906,0.559924,1,0,0.01,50662.5,318.15,0.726
249.12,0.720884,0.576707,1,0,0.01,50662.5,318.15,0.7368
249.84,0.742172,0.593738,1,0,0.01,50662.5,318.15,0.7476
250.56,0.763771,0.611016,1,0,0.01,50662.5,318.15,0.7584
251.28,0.785678,0.628543,1,0,0.01,50662.5,318.15,0.7692
252,0.807896,0.646317,1,0,0.01,50662.5,318.15,0.78
252.72,0.830423,0.664339,1,0,0.01,50662.5,318.15,0.7908
253.44,0.853261,0.682608,1,0,0.01,50662.5,318.15,0.8016
254.16,0.876407,0.701126,1,0,0.01,50662.5,318.15,0.8124
254.88,0.899864,0.719891,1,0,0.01,50662.5,318.15,0.8232
255.6,0.923631,0.738905,1,0,0.01,50662.5,318.15,0.834
256.32,0.947707,0.758166,1,0,0.01,50662.5,318.15,0.8448
257.04,0.972093,0.777674,1,0,0.01,50662.5,318.15,0.8556
