Time,valveStuck.m_flow,valveStuck.m_flow_real,valveStuck.cmd,valveStuck.bias,valveStuck.lambda,valveStuck.dp,valveStuck.T_in,valveStuck.valve.opening
24,1.84248,1.80282,1,0,0.01,145908,295.35,1
24.5,1.86431,1.8215,1,0,0.01,148948,295.5,1
25,1.886,1.84,1,0,0.01,151988,295.65,1
25.5,1.90755,1.8583,1,0,0.01,155027,295.8,1
26,1.92898,1.87644,1,0,0.01,158067,295.95,1
26.5,1.95028,1.89439,1,0,0.01,161107,296.1,1
27,1.97146,1.91218,1,0,0.01,164146,296.25,1
27.5,1.99252,1.9298,1,0,0.01,167186,296.4,1
28,2.01348,1.94727,1,0,0.01,170226,296.55,1
28.5,2.03432,1.96458,1,0,0.01,173266,296.7,1
29,2.05506,1.98174,1,0,0.01,176306,296.85,1
29.5,2.0757,1.99875,1,0,0.01,179345,297,1
30,2.09624,2.01561,1,0,0.01,182385,297.15,1
30.5,2.11668,2.03234,1,0,0.01,185425,297.3,1
31,2.13704,2.04893,1,0,0.01,188464,297.45,1
31.5,2.1573,2.06539,1,0,0.01,191504,297.6,1
32,2.17748,2.08172,1,0,0.01,194544,297.75,1
32.5,2.19757,2.09792,1,0,0.01,197584,297.9,1
33,2.21758,2.11399,1,0,0.01,200624,298.05,1
33.5,2.23751,2.12995,1,0,0.01,203663,298.2,1
34,2.25737,2.14579,1,0,0.01,206703,298.35,1
34.5,2.27715,2.16151,1,0,0.01,209743,298.5,1
35,2.29685,2.17711,1,0,0.01,212782,298.65,1
35.5,2.31649,2.19261,1,0,0.01,215822,298.8,1
36,2.33606,2.208,1,0,0.01,218862,298.95,1
36.5,2.35556,2.22328,1,0,0.01,221902,299.1,1
37,2.375,2.23845,1,0,0.01,224942,299.25,1
37.5,2.39437,2.25353,1,0,0.01,227981,299.4,1
38,2.41368,2.2685,1,0,0.01,231021,299.55,1
38.5,2.43294,2.28337,1,0,0.01,234061,299.7,1
39,2.45213,2.29815,1,0,0.01,237100,299.85,1
39.5,2.47127,2.31284,1,0,0.01,240140,300,1
40,2.49035,2.32743,1,0,0.01,243180,300.15,1
40.5,2.50938,2.34193,1,0,0.01,246220,300.3,1
41,2.52836,2.35634,1,0,0.01,249260,300.45,1
41.5,2.54728,2.37067,1,0,0.01,252299,300.6,1
42,2.56616,2.38491,1,0,0.01,255339,300.75,1
42.5,2.58499,2.39906,1,0,0.01,258379,300.9,1
43,2.60377,2.41313,1,0,0.01,261418,301.05,1
43.5,2.6225,2.42712,1,0,0.01,264458,301.2,1
44,2.64119,2.44103,1,0,0.01,267498,301.35,1
44.5,2.65984,2.45486,1,0,0.01,270538,301.5,1
45,2.67845,2.46861,1,0,0.01,273578,301.65,1
45.5,2.69701,2.48229,1,0,0.01,276617,301.8,1
46,2.71553,2.49589,1,0,0.01,279657,301.95,1
46.5,2.73401,2.50942,1,0,0.01,282697,302.1,1
47,2.75246,2.52288,1,0,0.01,285736,302.25,1
47.5,2.77086,2.53626,1,0,0.01,288776,302.4,1
48,2.78923,2.54957,1,0,0.01,291816,302.55,1
48.5,2.80757,2.56282,1,0,0.01,294856,302.7,1
49,2.82587,2.57599,1,0,0.01,297896,302.85,1
49.5,2.84413,2.5891,1,0,0.01,300935,303,1
50,2.86236,2.60215,1,0,0.01,303975,303.15,1
50.5,2.86627,2.60215,1,0,0.01,303975,303.3,1
51,2.87017,2.60215,1,0,0.01,303975,303.45,1
51.5,2.87407,2.60215,1,0,0.01,303975,303.6,1
52,2.87797,2.60215,1,0,0.01,303975,303.75,1
52.5,2.88188,2.60215,1,0,0.01,303975,303.9,1
53,2.88578,2.60215,1,0,0.01,303975,304.05,1
53.5,2.88968,2.60215,1,0,0.01,303975,304.2,1
54,2.89359,2.60215,1,0,0.01,303975,304.35,1
54.5,2.89749,2.60215,1,0,0.01,303975,304.5,1
55,2.90139,2.60215,1,0,0.01,303975,304.65,1
55.5,2.9053,2.60215,1,0,0.01,303975,304.8,1
56,2.9092,2.60215,1,0,0.01,303975,304.95,1
56.5,2.9131,2.60215,1,0,0.01,303975,305.1,1
57,2.91701,2.60215,1,0,0.01,303975,305.25,1
57.5,2.92091,2.60215,1,0,0.01,303975,305.4,1
58,2.92481,2.60215,1,0,0.01,303975,305.55,1
58.5,2.92872,2.60215,1,0,0.01,303975,305.7,1
59,2.93262,2.60215,1,0,0.01,303975,305.85,1
59.5,2.93652,2.60215,1,0,0.01,303975,306,1
60,2.94043,2.60215,1,0,0.01,303975,306.15,1
60.5,2.94433,2.60215,1,0,0.01,303975,306.3,1
61,2.94823,2.60215,1,0,0.01,303975,306.45,1
61.5,2.95214,2.60215,1,0,0.01,303975,306.6,1
62,2.95604,2.60215,1,0,0.01,303975,306.75,1
62.5,2.95994,2.60215,1,0,0.01,303975,306.9,1
63,2.96385,2.60215,1,0,0.01,303975,307.05,1
63.5,2.96775,2.60215,1,0,0.01,303975,307.2,1
64,2.97165,2.60215,1,0,0.01,303975,307.35,1
64.5,2.97556,2.60215,1,0,0.01,303975,307.5,1
65,2.97946,2.60215,1,0,0.01,303975,307.65,1
65.5,2.98336,2.60215,1,0,0.01,303975,307.8,1
66,2.98726,2.60215,1,0,0.01,303975,307.95,1
66.5,2.99117,2.60215,1,0,0.01,303975,308.1,1
67,2.99507,2.60215,1,0,0.01,303975,308.25,1
67.5,2.99897,2.60215,1,0,0.01,303975,308.4,1
68,3.00288,2.60215,1,0,0.01,303975,308.55,1
68.5,3.00678,2.60215,1,0,0.01,303975,308.7,1
69,3.01068,2.60215,1,0,0.01,303975,308.85,1
69.5,3.01459,2.60215,1,0,0.01,303975,309,1
69.9,3.01849,2.60215,1,0,0.01,303975,309.15,1
70,3.01849,2.60215,1,0,0.01,303975,309.15,1
70.5,2.9324,2.52467,0.985,0,0.01,303975,309.3,0.985
71,2.84744,2.44836,0.97,0,0.01,303975,309.45,0.97
71.5,2.76362,2.37322,0.955,0,0.01,303975,309.6,0.955
72,2.68093,2.29926,0.94,0,0.01,303975,309.75,0.94
72.5,2.59939,2.22646,0.925,0,0.01,303975,309.9,0.925
73,2.51901,2.15484,0.91,0,0.01,303975,310.05,0.91
73.5,2.43977,2.08438,0.895,0,0.01,303975,310.2,0.895
74,2.3617,2.0151,0.88,0,0.01,303975,310.35,0.88
74.5,2.28479,1.94699,0.865,0,0.01,303975,310.5,0.865
75,2.20906,1.88005,0.85,0,0.01,303975,310.65,0.85
75.5,2.1345,1.81428,0.835,0,0.01,303975,310.8,0.835
76,2.06113,1.74968,0.82,0,0.01,303975,310.95,0.82
76.5,1.98894,1.68626,0.805,0,0.01,303975,311.1,0.805
77,1.91794,1.624,0.79,0,0.01,303975,311.25,0.79
77.5,1.84815,1.56291,0.775,0,0.01,303975,311.4,0.775
78,1.77955,1.503,0.76,0,0.01,303975,311.55,0.76
78.5,1.71217,1.44426,0.745,0,0.01,303975,311.7,0.745
79,1.64599,1.38668,0.73,0,0.01,303975,311.85,0.73
79.5,1.58104,1.33028,0.715,0,0.01,303975,312,0.715
79.9,1.51731,1.27505,0.7,0,0.01,303975,312.15,0.7
80,1.51731,1.27505,0.7,0,0.01,303975,312.15,0.7
80.5,1.45481,1.22099,0.685,0,0.01,303975,312.3,0.685
81,1.39355,1.1681,0.67,0,0.01,303975,312.45,0.67
81.5,1.33352,1.11639,0.655,0,0.01,303975,312.6,0.655
82,1.27474,1.06584,0.64,0,0.01,303975,312.75,0.64
82.5,1.21722,1.01646,0.625,0,0.01,303975,312.9,0.625
83,1.16094,0.968259,0.61,0,0.01,303975,313.05,0.61
83.5,1.10593,0.921225,0.595,0,0.01,303975,313.2,0.595
84,1.05219,0.875362,0.58,0,0.01,303975,313.35,0.58
84.5,0.999712,0.83067,0.565,0,0.01,303975,313.5,0.565
85,0.948515,0.787149,0.55,0,0.01,303975,313.65,0.55
85.5,0.898601,0.7448,0.535,0,0.01,303975,313.8,0.535
86,0.849974,0.703621,0.52,0,0.01,303975,313.95,0.52
86.5,0.802639,0.663613,0.505,0,0.01,303975,314.1,0.505
87,0.756603,0.624776,0.49,0,0.01,303975,314.25,0.49
87.5,0.71187,0.587109,0.475,0,0.01,303975,314.4,0.475
88,0.668446,0.550614,0.46,0,0.01,303975,314.55,0.46
88.5,0.626335,0.51529,0.445,0,0.01,303975,314.7,0.445
89,0.585544,0.481137,0.43,0,0.01,303975,314.85,0.43
89.5,0.546077,0.448155,0.415,0,0.01,303975,315,0.415
90,0.507939,0.416344,0.4,0,0.01,303975,315.15,0.4
90.5,0.471137,0.385703,0.385,0,0.01,303975,315.3,0.385
91,0.435674,0.356234,0.37,0,0.01,303975,315.45,0.37
91.5,0.401557,0.327936,0.355,0,0.01,303975,315.6,0.355
92,0.368791,0.300808,0.34,0,0.01,303975,315.75,0.34
92.5,0.337381,0.274852,0.325,0,0.01,303975,315.9,0.325
93,0.307332,0.250066,0.31,0,0.01,303975,316.05,0.31
93.5,0.278649,0.226452,0.295,0,0.01,303975,316.2,0.295
94,0.251338,0.204008,0.28,0,0.01,303975,316.35,0.28
94.5,0.225405,0.182736,0.265,0,0.01,303975,316.5,0.265
95,0.200853,0.162634,0.25,0,0.01,303975,316.65,0.25
95.5,0.177689,0.143704,0.235,0,0.01,303975,316.8,0.235
96,0.155919,0.125944,0.22,0,0.01,303975,316.95,0.22
96.5,0.134759,0.10872,0.205,0,0.01,303975,317.1,0.204404
97,0.129171,0.104086,0.19,0,0.01,303975,317.25,0.2
97.5,0.129327,0.104086,0.175,0,0.01,303975,317.4,0.2
98,0.129483,0.104086,0.16,0,0.01,303975,317.55,0.2
98.5,0.129639,0.104086,0.145,0,0.01,303975,317.7,0.2
99,0.129795,0.104086,0.13,0,0.01,303975,317.85,0.2
99.5,0.129951,0.104086,0.115,0,0.01,303975,318,0.2
99.9,0.130107,0.104086,0.1,0,0.01,303975,318.15,0.2
100,0.130107,0.104086,0.1,0,0.01,303975,318.15,0.2
100.5,0.130107,0.104086,0.101,0,0.01,303975,318.15,0.2
101,0.130107,0.104086,0.102,0,0.01,303975,318.15,0.2
101.5,0.130107,0.104086,0.103,0,0.01,303975,318.15,0.2
102,0.130107,0.104086,0.104,0,0.01,303975,318.15,0.2
102.5,0.130107,0.104086,0.105,0,0.01,303975,318.15,0.2
103,0.130107,0.104086,0.106,0,0.01,303975,318.15,0.2
103.5,0.130107,0.104086,0.107,0,0.01,303975,318.15,0.2
104,0.130107,0.104086,0.108,0,0.01,303975,318.15,0.2
104.5,0.130107,0.104086,0.109,0,0.01,303975,318.15,0.2
105,0.130107,0.104086,0.11,0,0.01,303975,318.15,0.2
105.5,0.130107,0.104086,0.111,0,0.01,303975,318.15,0.2
106,0.130107,0.104086,0.112,0,0.01,303975,318.15,0.2
106.5,0.130107,0.104086,0.113,0,0.01,303975,318.15,0.2
107,0.130107,0.104086,0.114,0,0.01,303975,318.15,0.2
107.5,0.130107,0.104086,0.115,0,0.01,303975,318.15,0.2
108,0.130107,0.104086,0.116,0,0.01,303975,318.15,0.2
108.5,0.130107,0.104086,0.117,0,0.01,303975,318.15,0.2
109,0.130107,0.104086,0.118,0,0.01,303975,318.15,0.2
109.5,0.130107,0.104086,0.119,0,0.01,303975,318.15,0.2
110,0.130107,0.104086,0.12,0,0.01,303975,318.15,0.2
110.5,0.130107,0.104086,0.121,0,0.01,303975,318.15,0.2
111,0.130107,0.104086,0.122,0,0.01,303975,318.15,0.2
111.5,0.130107,0.104086,0.123,0,0.01,303975,318.15,0.2
112,0.130107,0.104086,0.124,0,0.01,303975,318.15,0.2
112.5,0.130107,0.104086,0.125,0,0.01,303975,318.15,0.2
113,0.130107,0.104086,0.126,0,0.01,303975,318.15,0.2
113.5,0.130107,0.104086,0.127,0,0.01,303975,318.15,0.2
114,0.130107,0.104086,0.128,0,0.01,303975,318.15,0.2
114.5,0.130107,0.104086,0.129,0,0.01,303975,318.15,0.2
115,0.130107,0.104086,0.13,0,0.01,303975,318.15,0.2
115.5,0.130107,0.104086,0.131,0,0.01,303975,318.15,0.2
116,0.130107,0.104086,0.132,0,0.01,303975,318.15,0.2
116.5,0.130107,0.104086,0.133,0,0.01,303975,318.15,0.2
117,0.130107,0.104086,0.134,0,0.01,303975,318.15,0.2
117.5,0.130107,0.104086,0.135,0,0.01,303975,318.15,0.2
118,0.130107,0.104086,0.136,0,0.01,303975,318.15,0.2
118.5,0.130107,0.104086,0.137,0,0.01,303975,318.15,0.2
119,0.130107,0.104086,0.138,0,0.01,303975,318.15,0.2
119.5,0.130107,0.104086,0.139,0,0.01,303975,318.15,0.2
120,0.130107,0.104086,0.14,0,0.01,303975,318.15,0.2
120.5,0.130107,0.104086,0.141,0,0.01,303975,318.15,0.2
121,0.130107,0.104086,0.142,0,0.01,303975,318.15,0.2
121.5,0.130107,0.104086,0.143,0,0.01,303975,318.15,0.2
122,0.130107,0.104086,0.144,0,0.01,303975,318.15,0.2
122.5,0.130107,0.104086,0.145,0,0.01,303975,318.15,0.2
123,0.130107,0.104086,0.146,0,0.01,303975,318.15,0.2
123.5,0.130107,0.104086,0.147,0,0.01,303975,318.15,0.2
124,0.130107,0.104086,0.148,0,0.01,303975,318.15,0.2
124.5,0.130107,0.104086,0.149,0,0.01,303975,318.15,0.2
125,0.130107,0.104086,0.15,0,0.01,303975,318.15,0.2
125.5,0.130107,0.104086,0.151,0,0.01,303975,318.15,0.2
126,0.130107,0.104086,0.152,0,0.01,303975,318.15,0.2
126.5,0.130107,0.104086,0.153,0,0.01,303975,318.15,0.2
127,0.130107,0.104086,0.154,0,0.01,303975,318.15,0.2
127.5,0.130107,0.104086,0.155,0,0.01,303975,318.15,0.2
128,0.130107,0.104086,0.156,0,0.01,303975,318.15,0.2
128.5,0.130107,0.104086,0.157,0,0.01,303975,318.15,0.2
129,0.130107,0.104086,0.158,0,0.01,303975,318.15,0.2
129.5,0.130107,0.104086,0.159,0,0.01,303975,318.15,0.2
130,0.130107,0.104086,0.16,0,0.01,303975,318.15,0.2
130.5,0.130107,0.104086,0.161,0,0.01,303975,318.15,0.2
131,0.130107,0.104086,0.162,0,0.01,303975,318.15,0.2
131.5,0.130107,0.104086,0.163,0,0.01,303975,318.15,0.2
132,0.130107,0.104086,0.164,0,0.01,303975,318.15,0.2
132.5,0.130107,0.104086,0.165,0,0.01,303975,318.15,0.2
133,0.130107,0.104086,0.166,0,0.01,303975,318.15,0.2
133.5,0.130107,0.104086,0.167,0,0.01,303975,318.15,0.2
134,0.130107,0.104086,0.168,0,0.01,303975,318.15,0.2
134.5,0.130107,0.104086,0.169,0,0.01,303975,318.15,0.2
135,0.130107,0.104086,0.17,0,0.01,303975,318.15,0.2
135.5,0.130107,0.104086,0.171,0,0.01,303975,318.15,0.2
136,0.130107,0.104086,0.172,0,0.01,303975,318.15,0.2
136.5,0.130107,0.104086,0.173,0,0.01,303975,318.15,0.2
137,0.130107,0.104086,0.174,0,0.01,303975,318.15,0.2
137.5,0.130107,0.104086,0.175,0,0.01,303975,318.15,0.2
138,0.130107,0.104086,0.176,0,0.01,303975,318.15,0.2
138.5,0.130107,0.104086,0.177,0,0.01,303975,318.15,0.2
139,0.130107,0.104086,0.178,0,0.01,303975,318.15,0.2
139.5,0.130107,0.104086,0.179,0,0.01,303975,318.15,0.2
140,0.130107,0.104086,0.18,0,0.01,303975,318.15,0.2
140.5,0.130107,0.104086,0.181,0,0.01,303975,318.15,0.2
141,0.130107,0.104086,0.182,0,0.01,303975,318.15,0.2
141.5,0.130107,0.104086,0.183,0,0.01,303975,318.15,0.2
142,0.130107,0.104086,0.184,0,0.01,303975,318.15,0.2
142.5,0.130107,0.104086,0.185,0,0.01,303975,318.15,0.2
143,0.130107,0.104086,0.186,0,0.01,303975,318.15,0.2
143.5,0.130107,0.104086,0.187,0,0.01,303975,318.15,0.2
144,0.130107,0.104086,0.188,0,0.01,303975,318.15,0.2
144.5,0.130107,0.104086,0.189,0,0.01,303975,318.15,0.2
145,0.130107,0.104086,0.19,0,0.01,303975,318.15,0.2
145.5,0.130107,0.104086,0.191,0,0.01,303975,318.15,0.2
146,0.130085,0.104068,0.192,0,0.01,303975,318.15,0.199983
146.5,0.129931,0.103945,0.193,0,0.01,303975,318.15,0.199865
147,0.12964,0.103712,0.194,0,0.01,303975,318.15,0.19964
147.5,0.129333,0.103466,0.195,0,0.01,303975,318.15,0.199404
148,0.129123,0.103298,0.196,0,0.01,303975,318.15,0.199242
148.5,0.129074,0.103259,0.197,0,0.01,303975,318.15,0.199204
149,0.129216,0.103373,0.198,0,0.01,303975,318.15,0.199314
149.5,0.12956,0.103648,0.199,0,0.01,303975,318.15,0.199579
149.9,0.130107,0.104086,0.2,0,0.01,303975,318.15,0.2
150,0.130107,0.104086,0.2,0,0.01,303975,318.15,0.2
150.5,0.143443,0.114755,0.21,0,0.01,303975,318.15,0.21
151,0.15743,0.125944,0.22,0,0.01,303975,318.15,0.22
151.5,0.172067,0.137654,0.23,0,0.01,303975,318.15,0.23
152,0.187355,0.149884,0.24,0,0.01,303975,318.15,0.24
152.5,0.203293,0.162634,0.25,0,0.01,303975,318.15,0.25
153,0.219881,0.175905,0.26,0,0.01,303975,318.15,0.26
153.5,0.237121,0.189697,0.27,0,0.01,303975,318.15,0.27
154,0.25501,0.204008,0.28,0,0.01,303975,318.15,0.28
154.5,0.273551,0.218841,0.29,0,0.01,303975,318.15,0.29
155,0.292742,0.234193,0.3,0,0.01,303975,318.15,0.3
155.5,0.312583,0.250066,0.31,0,0.01,303975,318.15,0.31
156,0.333075,0.26646,0.32,0,0.01,303975,318.15,0.32
156.5,0.354217,0.283374,0.33,0,0.01,303975,318.15,0.33
157,0.37601,0.300808,0.34,0,0.01,303975,318.15,0.34
157.5,0.398454,0.318763,0.35,0,0.01,303975,318.15,0.35
158,0.421548,0.337238,0.36,0,0.01,303975,318.15,0.36
158.5,0.445292,0.356234,0.37,0,0.01,303975,318.15,0.37
159,0.469688,0.37575,0.38,0,0.01,303975,318.15,0.38
159.5,0.494733,0.395787,0.39,0,0.01,303975,318.15,0.39
160,0.520429,0.416344,0.4,0,0.01,303975,318.15,0.4
160.5,0.546776,0.437421,0.41,0,0.01,303975,318.15,0.41
161,0.573773,0.459019,0.42,0,0.01,303975,318.15,0.42
161.5,0.601421,0.481137,0.43,0,0.01,303975,318.15,0.43
162,0.62972,0.503776,0.44,0,0.01,303975,318.15,0.44
162.5,0.658669,0.526935,0.45,0,0.01,303975,318.15,0.45
163,0.688268,0.550614,0.46,0,0.01,303975,318.15,0.46
163.5,0.718518,0.574814,0.47,0,0.01,303975,318.15,0.47
164,0.749418,0.599535,0.48,0,0.01,303975,318.15,0.48
164.5,0.780969,0.624776,0.49,0,0.01,303975,318.15,0.49
165,0.813171,0.650537,0.5,0,0.01,303975,318.15,0.5
165.5,0.846023,0.676818,0.51,0,0.01,303975,318.15,0.51
166,0.879526,0.703621,0.52,0,0.01,303975,318.15,0.52
166.5,0.913679,0.730943,0.53,0,0.01,303975,318.15,0.53
167,0.948483,0.758786,0.54,0,0.01,303975,318.15,0.54
167.5,0.983937,0.787149,0.55,0,0.01,303975,318.15,0.55
168,1.02004,0.816033,0.56,0,0.01,303975,318.15,0.56
168.5,1.0568,0.845438,0.57,0,0.01,303975,318.15,0.57
169,1.0942,0.875362,0.58,0,0.01,303975,318.15,0.58
169.5,1.13226,0.905807,0.59,0,0.01,303975,318.15,0.59
170,1.17097,0.936773,0.6,0,0.01,303975,318.15,0.6
170.5,1.17097,0.936773,0.61,0,0.01,303975,318.15,0.6
171,1.17097,0.936773,0.62,0,0.01,303975,318.15,0.6
171.5,1.17097,0.936773,0.63,0,0.01,303975,318.15,0.6
172,1.17097,0.936773,0.64,0,0.01,303975,318.15,0.6
172.5,1.17097,0.936773,0.65,0,0.01,303975,318.15,0.6
173,1.17097,0.936773,0.66,0,0.01,303975,318.15,0.6
173.5,1.17097,0.936773,0.67,0,0.01,303975,318.15,0.6
174,1.17097,0.936773,0.68,0,0.01,303975,318.15,0.6
174.5,1.17097,0.936773,0.69,0,0.01,303975,318.15,0.6
175,1.17097,0.936773,0.7,0,0.01,303975,318.15,0.6
175.5,1.17097,0.936773,0.71,0,0.01,303975,318.15,0.6
176,1.17097,0.936773,0.72,0,0.01,303975,318.15,0.6
176.5,1.17097,0.936773,0.73,0,0.01,303975,318.15,0.6
177,1.17097,0.936773,0.74,0,0.01,303975,318.15,0.6
177.5,1.17097,0.936773,0.75,0,0.01,303975,318.15,0.6
178,1.17097,0.936773,0.76,0,0.01,303975,318.15,0.6
178.5,1.17097,0.936773,0.77,0,0.01,303975,318.15,0.6
179,1.17097,0.936773,0.78,0,0.01,303975,318.15,0.6
179.5,1.17097,0.936773,0.79,0,0.01,303975,318.15,0.6
179.9,1.17097,0.936773,0.8,0,0.01,303975,318.15,0.6
180,1.17097,0.936773,0.8,0,0.01,303975,318.15,0.6
180.5,1.17097,0.936773,0.801667,0,0.01,303975,318.15,0.6
181,1.17097,0.936773,0.803333,0,0.01,303975,318.15,0.6
181.5,1.17097,0.936773,0.805,0,0.01,303975,318.15,0.6
182,1.17097,0.936773,0.806667,0,0.01,303975,318.15,0.6
182.5,1.17097,0.936773,0.808333,0,0.01,303975,318.15,0.6
183,1.17097,0.936773,0.81,0,0.01,303975,318.15,0.6
183.5,1.17097,0.936773,0.811667,0,0.01,303975,318.15,0.6
184,1.17097,0.936773,0.813333,0,0.01,303975,318.15,0.6
184.5,1.17097,0.936773,0.815,0,0.01,303975,318.15,0.6
185,1.17097,0.936773,0.816667,0,0.01,303975,318.15,0.6
185.5,1.17097,0.936773,0.818333,0,0.01,303975,318.15,0.6
186,1.17097,0.936773,0.82,0,0.01,303975,318.15,0.6
186.5,1.17097,0.936773,0.821667,0,0.01,303975,318.15,0.6
187,1.17097,0.936773,0.823333,0,0.01,303975,318.15,0.6
187.5,1.17097,0.936773,0.825,0,0.01,303975,318.15,0.6
188,1.17097,0.936773,0.826667,0,0.01,303975,318.15,0.6
188.5,1.17097,0.936773,0.828333,0,0.01,303975,318.15,0.6
189,1.17097,0.936773,0.83,0,0.01,303975,318.15,0.6
189.5,1.17097,0.936773,0.831667,0,0.01,303975,318.15,0.6
190,1.17097,0.936773,0.833333,0,0.01,303975,318.15,0.6
190.5,1.17097,0.936773,0.835,0,0.01,303975,318.15,0.6
191,1.17097,0.936773,0.836667,0,0.01,303975,318.15,0.6
191.5,1.17097,0.936773,0.838333,0,0.01,303975,318.15,0.6
192,1.17097,0.936773,0.84,0,0.01,303975,318.15,0.6
192.5,1.17097,0.936773,0.841667,0,0.01,303975,318.15,0.6
193,1.17097,0.936773,0.843333,0,0.01,303975,318.15,0.6
193.5,1.17097,0.936773,0.845,0,0.01,303975,318.15,0.6
194,1.17097,0.936773,0.846667,0,0.01,303975,318.15,0.6
194.5,1.17097,0.936773,0.848333,0,0.01,303975,318.15,0.6
195,1.17097,0.936773,0.85,0,0.01,303975,318.15,0.6
195.5,1.17097,0.936773,0.851667,0,0.01,303975,318.15,0.6
196,1.17097,0.936773,0.853333,0,0.01,303975,318.15,0.6
196.5,1.17097,0.936773,0.855,0,0.01,303975,318.15,0.6
197,1.17097,0.936773,0.856667,0,0.01,303975,318.15,0.6
197.5,1.17097,0.936773,0.858333,0,0.01,303975,318.15,0.6
198,1.17097,0.936773,0.86,0,0.01,303975,318.15,0.6
198.5,1.17097,0.936773,0.861667,0,0.01,303975,318.15,0.6
199,1.17097,0.936773,0.863333,0,0.01,303975,318.15,0.6
199.5,1.17097,0.936773,0.865,0,0.01,303975,318.15,0.6
200,1.17097,0.936773,0.866667,0,0.01,303975,318.15,0.6
200.5,1.17097,0.936773,0.868333,0,0.01,303975,318.15,0.6
201,1.17097,0.936773,0.87,0,0.01,303975,318.15,0.6
201.5,1.17097,0.936773,0.871667,0,0.01,303975,318.15,0.6
202,1.17097,0.936773,0.873333,0,0.01,303975,318.15,0.6
202.5,1.17097,0.936773,0.875,0,0.01,303975,318.15,0.6
203,1.17097,0.936773,0.876667,0,0.01,303975,318.15,0.6
203.5,1.17097,0.936773,0.878333,0,0.01,303975,318.15,0.6
204,1.17097,0.936773,0.88,0,0.01,303975,318.15,0.6
204.5,1.17097,0.936773,0.881667,0,0.01,303975,318.15,0.6
205,1.17097,0.936773,0.883333,0,0.01,303975,318.15,0.6
205.5,1.17097,0.936773,0.885,0,0.01,303975,318.15,0.6
206,1.17097,0.936773,0.886667,0,0.01,303975,318.15,0.6
206.5,1.17097,0.936773,0.888333,0,0.01,303975,318.15,0.6
207,1.17097,0.936773,0.89,0,0.01,303975,318.15,0.6
207.5,1.17097,0.936773,0.891667,0,0.01,303975,318.15,0.6
