Time,valveStuck.m_flow,valveStuck.m_flow_real,valveStuck.cmd,valveStuck.bias,valveStuck.lambda,valveStuck.dp,valveStuck.T_in,valveStuck.valve.opening
16,1.70905,1.472,1,0.24,0.01,97272,292.95,1
16.5,1.73407,1.49482,1,0.24,0.01,100312,293.1,1
17,1.75882,1.5173,1,0.24,0.01,103352,293.25,1
17.5,1.7833,1.53945,1,0.24,0.01,106391,293.4,1
18,1.80753,1.56129,1,0.24,0.01,109431,293.55,1
18.5,1.83153,1.58282,1,0.24,0.01,112471,293.7,1
19,1.8553,1.60407,1,0.24,0.01,115510,293.85,1
19.5,1.87885,1.62504,1,0.24,0.01,118550,294,1
20,1.9022,1.64574,1,0.24,0.01,121590,294.15,1
20.5,1.92535,1.66619,1,0.24,0.01,124630,294.3,1
21,1.94831,1.68638,1,0.24,0.01,127670,294.45,1
21.5,1.97108,1.70634,1,0.24,0.01,130709,294.6,1
22,1.99369,1.72607,1,0.24,0.01,133749,294.75,1
22.5,2.01612,1.74557,1,0.24,0.01,136789,294.9,1
23,2.03839,1.76486,1,0.24,0.01,139828,295.05,1
23.5,2.06051,1.78394,1,0.24,0.01,142868,295.2,1
24,2.08248,1.80282,1,0.24,0.01,145908,295.35,1
24.5,2.10431,1.8215,1,0.24,0.01,148948,295.5,1
25,2.126,1.84,1,0.24,0.01,151988,295.65,1
25.5,2.14755,1.8583,1,0.24,0.01,155027,295.8,1
26,2.16898,1.87644,1,0.24,0.01,158067,295.95,1
26.5,2.19028,1.89439,1,0.24,0.01,161107,296.1,1
27,2.21146,1.91218,1,0.24,0.01,164146,296.25,1
27.5,2.23252,1.9298,1,0.24,0.01,167186,296.4,1
28,2.25348,1.94727,1,0.24,0.01,170226,296.55,1
28.5,2.27432,1.96458,1,0.24,0.01,173266,296.7,1
29,2.29506,1.98174,1,0.24,0.01,176306,296.85,1
29.5,2.3157,1.99875,1,0.24,0.01,179345,297,1
30,2.33624,2.01561,1,0.24,0.01,182385,297.15,1
30.5,2.35668,2.03234,1,0.24,0.01,185425,297.3,1
31,2.37704,2.04893,1,0.24,0.01,188464,297.45,1
31.5,2.3973,2.06539,1,0.24,0.01,191504,297.6,1
32,2.41748,2.08172,1,0.24,0.01,194544,297.75,1
32.5,2.43757,2.09792,1,0.24,0.01,197584,297.9,1
33,2.45758,2.11399,1,0.24,0.01,200624,298.05,1
33.5,2.47751,2.12995,1,0.24,0.01,203663,298.2,1
34,2.49737,2.14579,1,0.24,0.01,206703,298.35,1
34.5,2.51715,2.16151,1,0.24,0.01,209743,298.5,1
35,2.53685,2.17711,1,0.24,0.01,212782,298.65,1
35.5,2.55649,2.19261,1,0.24,0.01,215822,298.8,1
36,2.57606,2.208,1,0.24,0.01,218862,298.95,1
36.5,2.59556,2.22328,1,0.24,0.01,221902,299.1,1
37,2.615,2.23845,1,0.24,0.01,224942,299.25,1
37.5,2.63437,2.25353,1,0.24,0.01,227981,299.4,1
38,2.65368,2.2685,1,0.24,0.01,231021,299.55,1
38.5,2.67294,2.28337,1,0.24,0.01,234061,299.7,1
39,2.69213,2.29815,1,0.24,0.01,237100,299.85,1
39.5,2.71127,2.31284,1,0.24,0.01,240140,300,1
40,2.73035,2.32743,1,0.24,0.01,243180,300.15,1
40.5,2.74938,2.34193,1,0.24,0.01,246220,300.3,1
41,2.76836,2.35634,1,0.24,0.01,249260,300.45,1
41.5,2.78728,2.37067,1,0.24,0.01,252299,300.6,1
42,2.80616,2.38491,1,0.24,0.01,255339,300.75,1
42.5,2.82499,2.39906,1,0.24,0.01,258379,300.9,1
43,2.84377,2.41313,1,0.24,0.01,261418,301.05,1
43.5,2.8625,2.42712,1,0.24,0.01,264458,301.2,1
44,2.88119,2.44103,1,0.24,0.01,267498,301.35,1
44.5,2.89984,2.45486,1,0.24,0.01,270538,301.5,1
45,2.91845,2.46861,1,0.24,0.01,273578,301.65,1
45.5,2.93701,2.48229,1,0.24,0.01,276617,301.8,1
46,2.95553,2.49589,1,0.24,0.01,279657,301.95,1
46.5,2.97401,2.50942,1,0.24,0.01,282697,302.1,1
47,2.99246,2.52288,1,0.24,0.01,285736,302.25,1
47.5,3.01086,2.53626,1,0.24,0.01,288776,302.4,1
48,3.02923,2.54957,1,0.24,0.01,291816,302.55,1
48.5,3.04757,2.56282,1,0.24,0.01,294856,302.7,1
49,3.06587,2.57599,1,0.24,0.01,297896,302.85,1
49.5,3.08413,2.5891,1,0.24,0.01,300935,303,1
50,3.10236,2.60215,1,0.24,0.01,303975,303.15,1
50.5,3.10627,2.60215,1,0.24,0.01,303975,303.3,1
51,3.11017,2.60215,1,0.24,0.01,303975,303.45,1
51.5,3.11407,2.60215,1,0.24,0.01,303975,303.6,1
52,3.11797,2.60215,1,0.24,0.01,303975,303.75,1
52.5,3.12188,2.60215,1,0.24,0.01,303975,303.9,1
53,3.12578,2.60215,1,0.24,0.01,303975,304.05,1
53.5,3.12968,2.60215,1,0.24,0.01,303975,304.2,1
54,3.13359,2.60215,1,0.24,0.01,303975,304.35,1
54.5,3.13749,2.60215,1,0.24,0.01,303975,304.5,1
55,3.14139,2.60215,1,0.24,0.01,303975,304.65,1
55.5,3.1453,2.60215,1,0.24,0.01,303975,304.8,1
56,3.1492,2.60215,1,0.24,0.01,303975,304.95,1
56.5,3.1531,2.60215,1,0.24,0.01,303975,305.1,1
57,3.15701,2.60215,1,0.24,0.01,303975,305.25,1
57.5,3.16091,2.60215,1,0.24,0.01,303975,305.4,1
58,3.16481,2.60215,1,0.24,0.01,303975,305.55,1
58.5,3.16872,2.60215,1,0.24,0.01,303975,305.7,1
59,3.17262,2.60215,1,0.24,0.01,303975,305.85,1
59.5,3.17652,2.60215,1,0.24,0.01,303975,306,1
60,3.18043,2.60215,1,0.24,0.01,303975,306.15,1
60.5,3.18433,2.60215,1,0.24,0.01,303975,306.3,1
61,3.18823,2.60215,1,0.24,0.01,303975,306.45,1
61.5,3.19214,2.60215,1,0.24,0.01,303975,306.6,1
62,3.19604,2.60215,1,0.24,0.01,303975,306.75,1
62.5,3.19994,2.60215,1,0.24,0.01,303975,306.9,1
63,3.20385,2.60215,1,0.24,0.01,303975,307.05,1
63.5,3.20775,2.60215,1,0.24,0.01,303975,307.2,1
64,3.21165,2.60215,1,0.24,0.01,303975,307.35,1
64.5,3.21556,2.60215,1,0.24,0.01,303975,307.5,1
65,3.21946,2.60215,1,0.24,0.01,303975,307.65,1
65.5,3.22336,2.60215,1,0.24,0.01,303975,307.8,1
66,3.22726,2.60215,1,0.24,0.01,303975,307.95,1
66.5,3.23117,2.60215,1,0.24,0.01,303975,308.1,1
67,3.23507,2.60215,1,0.24,0.01,303975,308.25,1
67.5,3.23897,2.60215,1,0.24,0.01,303975,308.4,1
68,3.24288,2.60215,1,0.24,0.01,303975,308.55,1
68.5,3.24678,2.60215,1,0.24,0.01,303975,308.7,1
69,3.25068,2.60215,1,0.24,0.01,303975,308.85,1
69.5,3.25459,2.60215,1,0.24,0.01,303975,309,1
69.9,3.25849,2.60215,1,0.24,0.01,303975,309.15,1
70,3.25849,2.60215,1,0.24,0.01,303975,309.15,1
70.5,3.1724,2.52467,0.985,0.24,0.01,303975,309.3,0.985
71,3.08744,2.44836,0.97,0.24,0.01,303975,309.45,0.97
71.5,3.00362,2.37322,0.955,0.24,0.01,303975,309.6,0.955
72,2.92093,2.29926,0.94,0.24,0.01,303975,309.75,0.94
72.5,2.83939,2.22646,0.925,0.24,0.01,303975,309.9,0.925
73,2.75901,2.15484,0.91,0.24,0.01,303975,310.05,0.91
73.5,2.67977,2.08438,0.895,0.24,0.01,303975,310.2,0.895
74,2.6017,2.0151,0.88,0.24,0.01,303975,310.35,0.88
74.5,2.52479,1.94699,0.865,0.24,0.01,303975,310.5,0.865
75,2.44906,1.88005,0.85,0.24,0.01,303975,310.65,0.85
75.5,2.3745,1.81428,0.835,0.24,0.01,303975,310.8,0.835
76,2.30113,1.74968,0.82,0.24,0.01,303975,310.95,0.82
76.5,2.22894,1.68626,0.805,0.24,0.01,303975,311.1,0.805
