Time,heatExchanger.Tcold_IN,heatExchanger.Tcold_OUT,heatExchanger.Thot_IN,heatExchanger.Thot_OUT,heatExchanger.metal.T,heatExchanger.mFlow_HOT,heatExchanger.mFlow_COLD
205.0,284.02725254175988,287.77941066605428,312.88087273772032,311.95205759909447,302.26412499999998,0.49004724765684271,0.28487162804150662
210.0,283.29168982265139,286.61949944231537,312.2918170653262,311.41547652671971,302.24324999999999,0.5024092131045127,0.29456031087984974
215.0,283.96888237115661,286.82674261318869,313.91951831661117,313.22093851192113,302.22174999999999,0.50094837679749338,0.29780814877967227
220.0,283.48960202993385,286.14505685917794,313.15412749685078,311.77536072802093,302.202,0.5109310073970611,0.3158678209235114
225.0,282.97078057167715,285.9612938209354,312.49014207304975,312.93536499161803,302.183875,0.48055912281716889,0.30354494014036582
230.0,282.6545799969096,286.37845428610945,313.38548678859371,312.52473062402771,302.16725000000002,0.51834384377612785,0.29893027885679369
235.0,282.74675546798341,285.58858814390777,313.66662488475515,312.53871754570548,302.15249999999997,0.50431680727577977,0.30293383648772415
240.0,283.42371420853641,285.85375866408958,312.4395047513068,312.4106893761691,302.13900000000001,0.50833991980619819,0.28110664711204286
245.0,283.66021300543571,284.3844236344151,312.48448904268054,312.08273900178961,302.1275,0.48371602228756488,0.30298480642522729
250.0,282.23969352196212,285.07349593358225,313.54829948465493,311.83169725880259,302.11725000000001,0.51886942159564031,0.28489197035263053
255.0,283.32736346393733,284.13014006225649,312.67398968003801,312.29506963993487,302.10787499999998,0.5162465279954872,0.29890244977990832
260.0,282.5684133835702,284.1788018646119,312.2457658319716,312.34595315555055,302.10000000000002,0.51903329541139653,0.31918245128712208
265.0,282.49522839667611,284.57072938005513,312.77015194118349,313.45662695290599,302.09274999999997,0.50515792157807915,0.28482891415645784
270.0,282.9096019717403,283.70461527797289,313.53597268779095,312.50238040585151,302.0865,0.51800586504793211,0.31645451803300778
275.0,282.42662669164758,285.19198276175553,313.60591417640416,313.36964558668575,302.08125000000001,0.49366792511420721,0.2976571751615868
280.0,283.09289058637813,285.49171193018157,312.43520358032657,312.3540176566143,302.077,0.49338794752432036,0.28312128208222259
285.0,284.09568143799578,284.37363760473653,313.72852019514835,313.46887938146938,302.07287499999995,0.4967649354099764,0.29375774096329749
290.0,282.655298658471,284.38167699668685,313.94470248406384,312.67351405560277,302.06975,0.48996682214785248,0.30119492603688164
295.0,282.27290451280015,284.97296059173595,313.1856188001089,313.2732668579157,302.06662499999999,0.49792180047253309,0.31997393158180076
300.0,283.39010601219644,283.76190368435368,313.48106447948038,311.55356682703189,302.06450000000001,0.50303498412603553,0.28160037716994984
305.0,283.05455447732805,284.9850789305388,313.02106427847025,312.66684909483445,302.06299999999999,0.49863013618530366,0.30545142726688063
310.0,282.609278725526,283.40037093979475,313.54712874096435,311.7724408600323,302.06200000000001,0.50198045949195702,0.31061654041304254
315.0,283.52286660248222,283.98250037415937,312.32286411202278,312.5171173933125,302.06099999999998,0.49231246067313322,0.29948018880005495
320.0,282.74484800392179,283.97191175095236,313.57452001425287,311.63099633095408,302.06,0.48003137850864541,0.31819846661188494
325.0,283.32325079978119,283.31022522625136,313.09866247489316,311.4953813753865,302.05900000000003,0.51265001231963714,0.31261615821282152
330.0,283.90154636205671,283.83529729016504,314.03299080913592,312.7576509537634,302.05900000000003,0.49030719095602082,0.28072061638676188
335.0,282.83902518233356,284.91040675238764,312.87800522563288,312.48211792909387,302.05862500000001,0.4801088916038741,0.30946142329154114
340.0,282.58886449941417,283.66108929459608,312.87438825438227,312.45150950622303,302.05799999999999,0.51233399343827923,0.30426883162823565
345.0,283.48000020995863,283.47075968820008,312.56967244561974,312.80174261239159,302.05799999999999,0.48795401655899473,0.31337773205801667
350.0,282.87153870125809,284.86727410271135,312.59779277085141,313.40106656827311,302.05700000000002,0.51007388736149006,0.31137569535588727
355.0,283.39809918342593,284.3319586574766,313.21254886594801,312.66338213696292,302.05700000000002,0.50272411880226353,0.31558425959629588
360.0,282.5855169999611,283.76272496560341,312.71707072422407,312.78724727429699,302.05700000000002,0.6825538405201661,0.31570824797731689
365.0,283.13494282158467,284.5031489434067,313.5142115343682,312.38439819348133,303.19912499999998,0.69617879138931071,0.29579506741659572
370.0,283.49666097109719,284.58893715519775,313.66474045800271,312.96111884306868,303.30400000000003,0.69794167386208594,0.31621478654307056
375.0,282.74720536850788,284.93919368811584,313.9290752640822,311.70388136289637,303.32212500000003,0.71983449120692011,0.28658094078849389
380.0,283.49975781304158,285.20447014124306,313.93572435205277,313.16427347932535,303.33299999999997,0.69594112127449448,0.28512512856955774
385.0,282.81201079574515,283.93475214095145,313.23330875196638,312.83739881401635,303.33924999999999,0.68386370675088437,0.29135907114317405
390.0,282.76621171199554,284.82326375341415,313.78111748407423,312.32039733734393,303.34550000000002,0.68059522582533294,0.31205750489820316
395.0,283.60383985811558,284.36367371957158,313.41573376407501,312.64728414956863,303.349875,0.70446104021494749,0.2850960139317979
400.0,283.29695891876929,283.67012467814988,312.43798588505132,311.61073101937001,303.35300000000001,0.69456080464487713,0.28442465932807759
405.0,282.78869184725033,285.21542821337476,312.510156512349,313.0402021089231,303.35612500000002,0.69283344350293286,0.28491421711386078
410.0,283.7861874698628,284.58713051767035,312.26940855687485,311.73349194779121,303.35924999999997,0.7127683093123891,0.31387445237588546
415.0,283.43868233776715,284.90363954895872,312.34476162668579,312.23622790833963,303.36237500000004,0.68130614090419717,0.31690923135228827
420.0,282.24452417579016,284.39807721362695,313.20089638283503,312.60255403409548,303.36450000000002,0.69257896659353924,0.30854377383107529
425.0,283.46859837180557,285.12210304487786,313.91938321739718,312.89017281404415,303.36599999999999,0.70275255249740676,0.29023927831831592
430.0,282.71985643609395,284.06867138164216,313.80930555675502,313.48550329693683,303.36775,0.68345412221048529,0.31713588633163464
435.0,282.78554834336865,284.40410493318848,313.32070764629202,312.54210284972396,303.36900000000003,0.69916049664029811,0.29338038417416301
440.0,282.78480613209013,284.08927580507367,313.79221986204851,313.59629237952441,303.37099999999998,0.68298003393272677,0.29015952959598568
445.0,283.05002007137227,284.99858623737674,313.16199419777558,311.8733016686972,303.37212499999998,0.70746666855317442,0.28492029999537449
450.0,282.25844712530869,283.76339429654456,313.3444542303302,313.46394189541945,303.37299999999999,0.69224458482780371,0.31895494856763007
455.0,282.95582851986643,284.03154494333586,314.12393547988194,311.67240541761117,303.37337500000001,0.70402917820510968,0.30674000082316327
460.0,282.7035848126522,285.07362031052361,313.67297991603743,312.19892853047503,303.37400000000002,0.71886326254587207,0.29504696050828461
465.0,282.82014679855058,284.56385048379866,313.7779608335714,312.91796746540166,303.37462500000004,0.69627508328307042,0.28989956891556073
470.0,283.80994496456896,284.82654870793078,313.82038045669486,312.20103245763511,303.375,0.68236841414258464,0.3161433719185297
475.0,282.16914438057495,284.29921707027984,313.17743748339348,313.09333538380849,303.37587499999995,0.7117594668012841,0.30546576342858806
480.0,283.80878375208221,285.15746388876585,313.81502443572174,313.3336723456336,303.37599999999998,0.71633982147073028,0.31948660901542264
485.0,284.08298594173357,284.46374091945114,313.88844853044242,311.87999778689988,303.37700000000001,0.68702473388632734,0.29747853078370129
490.0,282.3448620196412,283.8322724706091,313.76413372179445,311.90400971687637,303.37700000000001,0.69279261291244276,0.28861515981942815
495.0,282.23742402727953,284.05532717185747,312.68190807988969,312.76272137745718,303.37799999999999,0.69396107801164997,0.29494656743368092
500.0,283.75287380072706,284.19444472495258,312.84577298672457,312.23627911618894,303.37799999999999,0.71527311469953325,0.2840549409763255
505.0,282.78308977584891,284.88746182780466,313.32626189655088,312.00288180381318,303.37799999999999,0.71735190897349421,0.29733410519968367
510.0,282.9403370956627,285.24129734985257,313.75413059965689,313.38638954335278,303.37799999999999,0.70784231024723299,0.31970877080104837
515.0,283.98350441050627,284.81206376984062,313.99794516692282,312.18485511347711,303.37900000000002,0.71819667324172232,0.31011921900645484
520.0,283.12105671723526,284.86621809375134,312.37423634816935,312.36550580038408,303.37900000000002,0.6822895340459153,0.29189968093300817
525.0,282.57146203399776,283.78088972022846,312.90986260197326,312.35174454700689,303.37900000000002,0.69249495622460699,0.30581680247554688
530.0,282.38132562944293,283.93616958432045,313.59375240860055,313.40019134774531,303.37900000000002,0.69820834730018555,0.30129020008123547
535.0,282.47371357434315,284.59825435895709,313.16641693711711,313.20984521443779,303.37900000000002,0.68287373825999598,0.30102468290217899
540.0,282.65879447917837,283.55988764738947,313.16318019271029,311.67849361525708,303.38,0.69818397435739032,0.30272555549282759
545.0,284.07605070242818,283.37258853817929,314.07550720648698,313.62975827484615,303.38,0.69253988821286416,0.28540177399524197
550.0,282.81499278747907,283.84142671604729,312.26496850245377,312.4160666854861,303.38,0.70901766514571862,0.3149075069605819
555.0,282.86764148305161,283.33779628308383,313.57214869440742,313.1367210670054,303.38,0.68028086722340997,0.30589789715661064
560.0,282.98131709081986,283.42383968285748,313.75706201514282,312.08359210439789,303.38,0.71654530649576587,0.30452863326625013
565.0,282.31584758945445,284.08992451275702,313.43036854626911,312.92451230761202,303.38,0.7154057740319143,0.29576803080873987
570.0,283.3238968353744,283.59701144834548,312.861044767409,311.85398882433799,303.38,0.68208575056760068,0.2919399544949553
575.0,282.94564644841819,284.05490858741837,312.36778529681425,312.08664235046859,303.38,0.69019174723357202,0.29394644248957175
580.0,282.34436765495582,283.50893074791486,312.63163827623362,313.03953267690855,303.38,0.68959921846970962,0.29539237270582031
585.0,282.22179110808224,283.45257223053881,312.56932690214575,313.48236067072736,303.38,0.71299390842040666,0.29220289572498315
590.0,284.0719487103043,283.52925498420092,313.28292019989237,313.08183310280072,303.38,0.70735594720165085,0.30559169919078355
595.0,283.97769954870625,284.31244699214727,314.13777050897608,311.97872272302629,303.38,0.68187526018523137,0.28377504574712847
600.0,283.19635989783382,283.47053850568869,312.90164820137284,311.67974819217869,303.38,0.71073031390661845,0.30841260963488304
605.0,282.50814753475623,284.9758723784991,313.73244745092666,312.38543897524022,303.38,0.68479762065613137,0.3093873885118365
610.0,282.15394032293676,284.05475242643416,313.63858319823049,312.758195804097,303.38,0.7174285629649233,0.29967025419414672
615.0,283.85319520028173,284.27008364569605,313.52226348710519,313.49788233720767,303.38,0.68839416244845753,0.30432511087604619
620.0,283.60172271145495,285.00412291459463,312.97156747744475,311.74192880218868,303.38099999999997,0.70419515297140689,0.29610396855821131
625.0,282.79637033101193,284.67414459364016,313.70957100225979,313.24895489257176,303.38099999999997,0.69012519911872172,0.28607094150771856
630.0,283.38855867302635,283.4757688136288,312.50193472305972,312.15623448879825,303.38099999999997,0.70784073420856164,0.28818995839335226
635.0,282.52988103809065,284.86634455996614,313.5297978339778,312.07256709448239,303.38099999999997,0.71697983438818003,0.30424323643841977
640.0,283.10204889843214,283.7958219298859,312.45732697414905,311.93216769901676,303.38099999999997,0.70319070667258265,0.2936432026585446
645.0,283.84228115391164,285.26747923084662,312.92663389031196,313.62184722295518,303.38099999999997,0.6820380938374826,0.28326280609535026
650.0,283.38898938225935,283.81506219508356,312.3220736555441,312.13899362880085,303.38099999999997,0.70292852079017143,0.81033756945669433
655.0,283.51039134795479,283.51314431445655,313.27111927132711,313.37817661184425,298.38787500000001,0.71950102512934555,0.8003055860563526
660.0,283.67336723475927,285.12858522354821,312.41149685005871,312.26837033190691,298.14350000000002,0.70838860439682139,0.78255943919797
665.0,284.04971289709579,283.34255173385753,313.06434744925753,313.42291978945661,298.09875000000005,0.68641723750009764,0.78574104760208574
670.0,282.59754726417322,285.13506283877507,312.23653618957883,312.28566843422158,298.07349999999997,0.6824064598791012,0.79829017846940098
675.0,283.27490859490359,285.05694335353553,312.60909539873995,312.09685986987864,298.05275,0.71657497388793878,0.80573897064742439
680.0,282.52438216686261,283.67870976153523,313.89080277562675,312.92029629875873,298.03399999999999,0.68914663476290505,0.81744407952338682
685.0,283.13196949667969,283.27490362324266,312.19537273145914,312.64701346072519,298.01737499999996,0.69561797947611492,0.81950862481401443
690.0,284.04307866830385,284.23555098349635,312.52222874721014,312.95850437243723,298.00625000000002,0.70364219595486532,0.81034108045018294
695.0,283.61150447975564,284.81321504056575,313.50418933920452,312.2769119140213,297.99650000000003,0.68295039241905309,0.79947764716433278
700.0,283.40973438551504,284.59819600877523,313.15219437693952,311.72013747915264,297.98649999999998,0.69735692437194485,0.78492100260690645
705.0,282.55874966922005,283.70988779093739,313.19872382483931,311.79103049178428,297.97837500000003,0.71814916091519432,0.79844874769797347
710.0,282.56709275238569,284.68067870658524,313.0874490767165,312.57912066338315,297.97325000000001,0.69466079750080822,0.79760816337164764
715.0,282.93050462397088,283.9936971289352,313.09237984806606,312.92500924022215,297.96825000000001,0.71760699899684843,0.81291943190400484
720.0,282.78604177161276,284.01823282041579,313.24024999625891,312.6904057413152,297.96300000000002,0.70888119716254394,0.81325928220598265
725.0,282.49133569270776,283.97740298492704,312.86394004483464,312.99342967155161,297.95987499999995,0.71202720376705886,0.79466283954654637
730.0,283.73461701834367,282.99698185191716,313.77755222516566,311.66204350125719,297.95775000000003,0.7091371348333404,0.78381258663825037
735.0,282.77006923227015,284.11992393970934,313.85398474170648,312.61810074298523,297.95462499999996,0.71494867715326005,0.81520073051268593
740.0,283.90331722821981,283.29047797548202,313.45769494882137,311.62609770207837,297.95299999999997,0.6995460841770863,0.79040871383185407
745.0,283.5666348280904,283.78712483966245,312.92109243423113,312.43496224590302,297.952,0.68014999429198197,0.79176784537161038
750.0,282.51108518422433,283.45072154797276,313.80125404854613,312.59646684800958,297.95125000000002,0.71117089369642983,0.79084270830356473
755.0,282.55951173278919,283.05319832727179,313.64847815151751,312.02270012974282,297.95100000000002,0.68844979590020627,0.8159628825869506
760.0,283.3349542054799,283.99679921057145,313.23908172628933,311.75078708354147,297.94999999999999,0.70476692650198614,0.78455772479568275
765.0,283.89691884787726,283.10735167126359,313.48601759551451,313.34768027687397,297.94900000000001,0.70902986097620246,0.81885643764162641
770.0,282.97225477404527,283.73242994159864,314.05272928138754,312.32969392653371,297.94875000000002,0.71492657922877301,0.78585807488364101
775.0,282.66541397442813,283.19869298478352,313.48493265998377,311.61605958555862,297.94799999999998,0.68721917956463408,0.80706974905375051
780.0,282.65889908509371,283.83109910805308,312.60488837735505,311.51661244439236,297.94799999999998,0.71091913848459876,0.79479091657384693
785.0,282.55561507269101,284.03321133336067,313.42685136304647,312.13503408671414,297.947,0.69637733787339939,0.80294370118782965
790.0,282.9963900435099,282.96799065884795,312.99406648978697,312.38518354717667,297.947,0.70121915838504578,0.80177930913119988
795.0,282.49250018113923,284.48012793332401,312.40007166325569,312.93711111685167,297.947,0.68254446714404915,0.79718917223408292
800.0,282.4294007365977,283.28435143083743,313.84938073213459,312.28868192530007,297.947,0.71355408801778053,0.81571257446641421
