Time,valveStuck.m_flow,valveStuck.m_flow_real,valveStuck.cmd,valveStuck.bias,valveStuck.lambda,valveStuck.dp,valveStuck.T_in,valveStuck.valve.opening
40.0,2.5129874852936824,2.3274300000000001,1.0,0.0,0.01,239301.86324339925,299.79720414533381,1.0
42.0,2.5395928646307797,2.3849100000000001,1.0,0.0,0.01,263237.05081047752,301.2801785170505,1.0
44.0,2.6509018597862024,2.44103,1.0,0.0,0.01,263338.68943090568,301.47492309026666,1.0
46.0,2.7076173074265637,2.4958900000000002,1.0,0.0,0.01,281601.2614692747,302.47265324728096,1.0
48.0,2.802563810240656,2.5495700000000001,1.0,0.0,0.01,282710.20858352561,302.7855168058266,1.0
50.0,2.8229423929016986,2.60215,1.0,0.0,0.01,309367.48230245442,302.96498854375568,1.0
52.0,2.8651846190445487,2.60215,1.0,0.0,0.01,305127.12435965042,303.49907902271877,1.0
54.0,2.9158099140885092,2.60215,1.0,0.0,0.01,299706.33255994553,305.13135782987939,1.0
56.0,2.89381420631848,2.60215,1.0,0.0,0.01,307988.69034851616,305.66638528730238,1.0
58.0,2.9479212211741386,2.60215,1.0,0.0,0.01,297803.83539970475,305.19611950135919,1.0
60.0,2.9780794517796951,2.60215,1.0,0.0,0.01,309198.23983157409,306.42101631526339,1.0
62.0,2.9709216591563505,2.60215,1.0,0.0,0.01,313724.27246889647,306.47154912406597,1.0
64.0,3.007157187711476,2.60215,1.0,0.0,0.01,305424.57346407953,306.68914643957135,1.0
66.0,3.0113879008375464,2.60215,1.0,0.0,0.01,297053.37568120647,307.29193093617232,1.0
68.0,2.9695830263318785,2.60215,1.0,0.0,0.01,307935.92440093408,308.02678042767087,1.0
70.0,2.9721107637320525,2.60215,1.0,0.0,0.01,301017.01219620655,309.97427175933609,1.0
72.0,2.6823201520374815,2.2992599999999999,0.93999999999999995,0.0,0.01,303178.21156161639,309.79152771032096,0.93999999999999995
74.0,2.375099398115212,2.0150999999999999,0.88,0.0,0.01,307413.3818061403,309.37620473942405,0.88
76.0,2.0697582318250101,1.7496799999999999,0.81999999999999995,0.0,0.01,309953.22544205451,311.65864356338437,0.81999999999999995
78.0,1.8093654233498682,1.5029999999999999,0.76000000000000001,0.0,0.01,297249.59775697917,311.46488572309562,0.76000000000000001
80.0,1.5429019634415015,1.27505,0.69999999999999996,0.0,0.01,309547.50630402763,312.55740459613122,0.69999999999999996
82.0,1.2350111007951747,1.0658399999999999,0.64000000000000001,0.0,0.01,302768.77000243642,312.07439431148589,0.64000000000000001
84.0,1.0178252598137978,0.87536199999999997,0.57999999999999996,0.0,0.01,305136.89781130158,313.86826233649083,0.57999999999999996
86.0,0.86971966163258874,0.70362100000000005,0.52000000000000002,0.0,0.01,296931.88958653429,314.5134554980786,0.52000000000000002
88.0,0.703820290637446,0.55061400000000005,0.46000000000000002,0.0,0.01,301146.21868944319,315.29629801524123,0.46000000000000002
90.0,0.54458665164396258,0.41634399999999999,0.40000000000000002,0.0,0.01,311054.01809526299,315.24319139891173,0.40000000000000002
92.0,0.41416346969694862,0.30080800000000002,0.34000000000000002,0.0,0.01,294795.97619799699,315.32202658528973,0.34000000000000002
94.0,0.2868431459897588,0.20400799999999999,0.28000000000000003,0.0,0.01,302172.71250137506,316.69110477979041,0.28000000000000003
96.0,0.15295389587993077,0.125944,0.22,0.0,0.01,297865.76768157672,317.61475314324184,0.22
98.0,0.11883778676008429,0.104086,0.16,0.0,0.01,297255.32591920125,317.61015685751829,0.20000000000000001
100.0,0.16701936160685177,0.104086,0.10000000000000001,0.0,0.01,309445.19780140463,319.09478411930775,0.20000000000000001
102.0,0.16673062807046907,0.104086,0.104,0.0,0.01,301630.02961679344,318.88640541129865,0.20000000000000001
104.0,0.10359843222103904,0.104086,0.108,0.0,0.01,309287.40360259614,318.67531768104146,0.20000000000000001
106.0,0.15647677229284548,0.104086,0.112,0.0,0.01,305246.18249095866,318.31723691493681,0.20000000000000001
108.0,0.13255435655409212,0.104086,0.11600000000000001,0.0,0.01,311026.16411786817,318.51620040965156,0.20000000000000001
110.0,0.14110135333685353,0.104086,0.12,0.0,0.01,309809.71820655576,318.08816372145594,0.20000000000000001
112.0,0.16088932723841878,0.104086,0.124,0.0,0.01,294787.15365035622,317.18272122768832,0.20000000000000001
114.0,0.12285332901767437,0.104086,0.128,0.0,0.01,303813.8412058829,318.6628702218897,0.20000000000000001
116.0,0.087014011278124109,0.104086,0.13200000000000001,0.0,0.01,303858.71301676182,317.55063863894475,0.20000000000000001
118.0,0.092743930446298944,0.104086,0.13600000000000001,0.0,0.01,303905.83811618591,318.95662321262466,0.20000000000000001
120.0,0.08602270282981167,0.104086,0.14000000000000001,0.0,0.01,300910.04641960404,317.76597507152519,0.20000000000000001
122.0,0.15997475221732238,0.104086,0.14399999999999999,0.0,0.01,297018.63150265982,318.22802590279917,0.20000000000000001
124.0,0.1294376632234398,0.104086,0.14799999999999999,0.0,0.01,297754.62264894217,318.44866115493153,0.20000000000000001
126.0,0.14727311890189046,0.104086,0.152,0.0,0.01,301852.92904203455,318.94754944920754,0.20000000000000001
128.0,0.087692235401422805,0.104086,0.156,0.0,0.01,306707.14041891997,317.85090901044623,0.20000000000000001
130.0,0.10000922211089974,0.104086,0.16,0.0,0.01,295245.73910961609,318.43470775182328,0.20000000000000001
132.0,0.15875298394712559,0.104086,0.16400000000000001,0.0,0.01,312205.58538594452,318.83475935994716,0.20000000000000001
134.0,0.091587845866939299,0.104086,0.16800000000000001,0.0,0.01,305660.42683024041,318.01883266404423,0.20000000000000001
136.0,0.1440999983056665,0.104086,0.17199999999999999,0.0,0.01,295344.70520446374,317.56015918044938,0.20000000000000001
138.0,0.096684384116370675,0.104086,0.17599999999999999,0.0,0.01,297187.99761172588,318.64545902498753,0.20000000000000001
140.0,0.12228643230011921,0.104086,0.17999999999999999,0.0,0.01,304853.00944121822,317.97053342245806,0.20000000000000001
142.0,0.14063056084777517,0.104086,0.184,0.0,0.01,304634.35009318631,318.73868283010864,0.20000000000000001
144.0,0.080650160256697662,0.104086,0.188,0.0,0.01,305564.43982922268,318.76555876981507,0.20000000000000001
146.0,0.14045237328826821,0.10406799999999999,0.192,0.0,0.01,303428.96039321215,317.48732473430869,0.19998299999999999
148.0,0.16397736253089859,0.103298,0.19600000000000001,0.0,0.01,309487.11568805901,319.07117748255166,0.199242
150.0,0.13672319186165771,0.104086,0.20000000000000001,0.0,0.01,306159.31511167338,318.5806933471203,0.20000000000000001
152.0,0.18627986798076293,0.14988399999999999,0.23999999999999999,0.0,0.01,298347.53102872014,318.13848763782107,0.23999999999999999
154.0,0.2348307517857508,0.20400799999999999,0.28000000000000003,0.0,0.01,294597.3607854101,318.66053503252334,0.28000000000000003
156.0,0.32307799109266699,0.26645999999999997,0.32000000000000001,0.0,0.01,303200.68653368443,317.95054549061786,0.32000000000000001
158.0,0.41922853121138764,0.33723799999999998,0.35999999999999999,0.0,0.01,306310.54438552057,317.31267794487917,0.35999999999999999
160.0,0.48931624574323035,0.41634399999999999,0.40000000000000002,0.0,0.01,304571.81841184094,317.73924737795522,0.40000000000000002
162.0,0.60558957508812772,0.503776,0.44,0.0,0.01,309789.90506817814,318.99139994064632,0.44
164.0,0.74862800457377832,0.59953500000000004,0.47999999999999998,0.0,0.01,296987.65874555241,317.73079704231355,0.47999999999999998
166.0,0.92402624856359206,0.70362100000000005,0.52000000000000002,0.0,0.01,310178.94414397335,317.6504776695599,0.52000000000000002
168.0,0.97894981584194785,0.81603300000000001,0.56000000000000005,0.0,0.01,295335.36051143386,318.19717257889124,0.56000000000000005
170.0,1.1529281039016497,0.93677299999999997,0.59999999999999998,0.0,0.01,296926.77565541293,318.94572040043289,0.59999999999999998
172.0,1.2126487109291431,0.93677299999999997,0.64000000000000001,0.0,0.01,302449.54507990484,318.81551042296104,0.59999999999999998
174.0,1.1715330953620331,0.93677299999999997,0.68000000000000005,0.0,0.01,294615.26941835869,317.20877384588437,0.59999999999999998
176.0,1.2136578798039235,0.93677299999999997,0.71999999999999997,0.0,0.01,297524.41086837772,317.21466917121808,0.59999999999999998
178.0,1.197314596449178,0.93677299999999997,0.76000000000000001,0.0,0.01,307705.07870955544,318.40834127347364,0.59999999999999998
180.0,1.1387758136371759,0.93677299999999997,0.80000000000000004,0.0,0.01,299158.80920280149,317.79544812747395,0.59999999999999998
182.0,1.1469519076600017,0.93677299999999997,0.80666700000000002,0.0,0.01,303265.6645596723,318.13694944972076,0.59999999999999998
184.0,1.1268040693933434,0.93677299999999997,0.81333299999999997,0.0,0.01,311271.58251336828,319.07521031710155,0.59999999999999998
186.0,1.1432429766164796,0.93677299999999997,0.81999999999999995,0.0,0.01,306844.6426029955,317.76051269204629,0.59999999999999998
188.0,1.1758916234918146,0.93677299999999997,0.82666700000000004,0.0,0.01,306660.01174584648,317.69250697428947,0.59999999999999998
190.0,1.1341958920301085,0.93677299999999997,0.83333299999999999,0.0,0.01,306332.69955302333,317.55728915508109,0.59999999999999998
192.0,1.1414511688912488,0.93677299999999997,0.83999999999999997,0.0,0.01,308266.99207664153,317.81060512398068,0.59999999999999998
194.0,1.2028608919846056,0.93677299999999997,0.84666699999999995,0.0,0.01,308313.96931134973,317.67183984785476,0.59999999999999998
196.0,1.1915660703559809,0.93677299999999997,0.85333300000000001,0.0,0.01,308153.40510245232,318.11145153702643,0.59999999999999998
198.0,1.1541645626919861,0.93677299999999997,0.85999999999999999,0.0,0.01,307992.43105440011,318.64503505919572,0.59999999999999998
200.0,1.1263173385461243,0.93677299999999997,0.86666699999999997,0.0,0.01,302022.44428696489,318.43849961787447,0.59999999999999998
202.0,1.1602915490079693,0.93677299999999997,0.87333300000000003,0.0,0.01,305816.67189181776,317.72371662235571,0.59999999999999998
204.0,1.2046318190283711,0.93677299999999997,0.88,0.0,0.01,306765.51677383127,317.58410448149851,0.59999999999999998
206.0,1.2048601368156597,0.93677299999999997,0.88666699999999998,0.0,0.01,308845.12726515549,317.38843139932942,0.59999999999999998
208.0,1.1605076791415581,0.93677299999999997,0.89333300000000004,0.0,0.01,308418.8989024043,317.87948023998274,0.59999999999999998
210.0,1.1648511653477642,0.93677299999999997,0.90000000000000002,0.0,0.01,306278.30349932885,318.83749310501895,0.59999999999999998
212.0,1.1902072623598801,0.93677299999999997,0.906667,0.0,0.01,309387.26513856632,317.40515779988567,0.59999999999999998
214.0,1.1801488222832146,0.93677299999999997,0.91333299999999995,0.0,0.01,302884.17035379668,318.19799981668319,0.59999999999999998
216.0,1.1796392545368284,0.93677299999999997,0.92000000000000004,0.0,0.01,294413.90918730758,318.21160662666853,0.59999999999999998
218.0,1.1446128907906019,0.93677299999999997,0.92666700000000002,0.0,0.01,311849.28830994485,317.92667987652288,0.59999999999999998
220.0,1.2136748559419417,0.93677299999999997,0.93333299999999997,0.0,0.01,305708.78654904698,318.97490696520623,0.59999999999999998
222.0,1.1703085019518964,0.93677299999999997,0.93999999999999995,0.0,0.01,311996.88692627283,317.46447728263831,0.59999999999999998
224.0,1.176149113197841,0.93677299999999997,0.94666700000000004,0.0,0.01,310873.33747482265,317.80289044023283,0.59999999999999998
226.0,1.207602641981371,0.93677299999999997,0.95333299999999999,0.0,0.01,298175.8813864715,317.16288264164388,0.59999999999999998
228.0,1.1839354368956649,0.93677299999999997,0.95999999999999996,0.0,0.01,302618.06891359226,318.17099595774522,0.59999999999999998
230.0,1.1361474941289551,0.93677299999999997,0.96666700000000005,0.0,0.01,308868.58984936541,318.61081276564335,0.59999999999999998
232.0,1.215066009504491,0.93677299999999997,0.973333,0.0,0.01,310912.75726980105,318.92495921477018,0.59999999999999998
234.0,1.1332087943097837,0.93677299999999997,0.97999999999999998,0.0,0.01,308235.06337581173,317.61355964888361,0.59999999999999998
236.0,1.151326716040568,0.93677299999999997,0.98666699999999996,0.0,0.01,299253.85368651716,318.39956113718023,0.59999999999999998
238.0,1.1393640396709552,0.93677299999999997,0.99333300000000002,0.0,0.01,307139.27620085335,317.55780927808757,0.59999999999999998
240.0,1.1900322734500699,0.93677299999999997,1.0,0.0,0.01,301731.34933491575,318.63189070716999,0.59999999999999998
242.0,1.2165613746738595,0.93677299999999997,1.00667,0.0,0.01,308087.39886042784,318.02670340691805,0.59999999999999998
244.0,1.1658834358161372,0.93677299999999997,1.0133300000000001,0.0,0.01,306158.71231969201,318.87221625190375,0.59999999999999998
246.0,1.1261584449538897,0.93677299999999997,1.02,0.0,0.01,301466.37973471993,318.26230927491417,0.59999999999999998
248.0,1.1936883779595036,0.93677299999999997,1.02667,0.0,0.01,294977.01074691134,317.92440394603676,0.59999999999999998
250.0,1.1538151325931703,0.93677299999999997,1.0333300000000001,0.0,0.01,309901.2542781817,317.31446062516324,0.59999999999999998
